,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
228,3.82,5.7,26.94,2.2,429000000.0,11.828202198396,329000000.0,86.419248617763,404000000.0,16.423585334867198
229,3.82,5.7,26.94,2.3,432000000.0,11.630941011914,332000000.0,83.471018069482,407000000.0,16.374660742656502
230,3.82,5.7,26.94,2.4,434000000.0,11.423365017566,334000000.0,79.089949146055,409000000.0,17.0061191611577
231,3.82,5.7,26.94,2.5,437000000.0,11.215524356799,337000000.0,77.00704958105,412000000.0,16.9304649748602
232,3.82,5.7,26.94,2.6,440000000.0,10.996026628738,340000000.0,75.11309500346101,415000000.0,16.8330925110882
234,3.82,5.7,27.06,2.2,428000000.0,11.961966814872,328000000.0,85.028629397647,403000000.0,16.8401123552743
235,3.82,5.7,27.06,2.3,431000000.0,11.765117588276,331000000.0,82.301550379423,406000000.0,16.7914350275152
236,3.82,5.7,27.06,2.4,433000000.0,11.560415802324,333000000.0,78.244167323718,408000000.0,17.4341349691643
237,3.82,5.7,27.06,2.5,436000000.0,11.355033322134,336000000.0,76.267183026702,411000000.0,17.3600110862569
238,3.82,5.7,27.06,2.6,439000000.0,11.138099082706,339000000.0,74.458917672057,414000000.0,17.2638189153099
240,3.82,5.7,27.18,2.2,427000000.0,12.097367938614,327000000.0,83.838152897127,402000000.0,17.270578708444898
241,3.82,5.7,27.18,2.3,430000000.0,11.900818736278,330000000.0,81.290127396922,405000000.0,17.222069937103598
242,3.82,5.7,27.18,2.4,432000000.0,11.697553449953,332000000.0,77.50124680485301,407000000.0,17.8741034630046
243,3.82,5.7,27.18,2.5,435000000.0,11.494596290586,335000000.0,75.614538569926,410000000.0,17.8015359175982
244,3.82,5.7,27.18,2.6,438000000.0,11.280154192509,338000000.0,73.88005807029799,413000000.0,17.7065317841386
246,3.82,5.7,27.3,2.2,426000000.0,12.234728523344,326000000.0,82.805803529724,401000000.0,17.7149172260414
247,3.82,5.7,27.3,2.3,429000000.0,12.038401215638,329000000.0,80.406321611672,404000000.0,17.6665250533642
248,3.82,5.7,27.3,2.4,431000000.0,11.834902793279,331000000.0,76.844029952423,406000000.0,18.3257544009059
249,3.82,5.7,27.3,2.5,434000000.0,11.634393247024,334000000.0,75.03554770891401,409000000.0,18.2548192440908
250,3.82,5.7,27.3,2.6,437000000.0,11.422423717222,337000000.0,73.365535636341,412000000.0,18.161057582660398
252,3.82,5.82,26.7,2.2,430000000.0,11.664088308185,330000000.0,87.107502430781,405000000.0,16.1772681409687
253,3.82,5.82,26.7,2.3,433000000.0,11.465118921033,333000000.0,83.99146045743599,408000000.0,16.1337529799541
254,3.82,5.82,26.7,2.4,436000000.0,11.254833139568,336000000.0,81.29954824650099,411000000.0,16.0691249849932
255,3.82,5.82,26.7,2.5,439000000.0,11.03228654709,339000000.0,78.926023180332,414000000.0,15.9826133399263
256,3.82,5.82,26.7,2.6,441000000.0,10.802862356524,341000000.0,75.261432509993,416000000.0,16.5789913801879
258,3.82,5.82,26.82,2.2,429000000.0,11.796427492613,329000000.0,85.503424829742,404000000.0,16.5781084367628
259,3.82,5.82,26.82,2.3,432000000.0,11.598101190972,332000000.0,82.658221472351,407000000.0,16.534985531135902
260,3.82,5.82,26.82,2.4,435000000.0,11.388737242387,335000000.0,80.167072279955,410000000.0,16.4705919798374
261,3.82,5.82,26.82,2.5,438000000.0,11.16734461295,338000000.0,77.947058284601,413000000.0,16.3840837931167
262,3.82,5.82,26.82,2.6,440000000.0,10.945647871198,340000000.0,74.536077987239,415000000.0,16.9962805137594
264,3.82,5.82,26.94,2.2,428000000.0,11.929963507774,328000000.0,84.156961133525,403000000.0,16.9928068280117
265,3.82,5.82,26.94,2.3,431000000.0,11.732120414457,331000000.0,81.523801156773,406000000.0,16.9499556255525
266,3.82,5.82,26.94,2.4,434000000.0,11.523486654131,334000000.0,79.19326228068,409000000.0,16.885660249182
267,3.82,5.82,26.94,2.5,436000000.0,11.306140234437,336000000.0,75.67104122853499,411000000.0,17.516388322998
268,3.82,5.82,26.94,2.6,439000000.0,11.087922567671,339000000.0,73.899478013122,414000000.0,17.4254446812335
270,3.82,5.82,27.06,2.2,427000000.0,12.065039070747,327000000.0,83.007761770989,402000000.0,17.421333128505502
271,3.82,5.82,27.06,2.3,430000000.0,11.867544982246,330000000.0,80.545393921909,405000000.0,17.3786505270979
272,3.82,5.82,27.06,2.4,433000000.0,11.659473184009,333000000.0,78.34664234911901,408000000.0,17.3143327587439
273,3.82,5.82,27.06,2.5,435000000.0,11.445523801576,335000000.0,75.03754266294,410000000.0,17.9559945497851
274,3.82,5.82,27.06,2.6,438000000.0,11.229945376841,338000000.0,73.337391940576,413000000.0,17.8663445025911
276,3.82,5.82,27.18,2.2,426000000.0,12.201976113392,326000000.0,82.01400227817501,401000000.0,17.863624110132598
277,3.82,5.82,27.18,2.3,429000000.0,12.00472851386,329000000.0,79.692681292138,404000000.0,17.8210318627345
278,3.82,5.82,27.18,2.4,432000000.0,11.797079975877,332000000.0,77.60441981497,407000000.0,17.7565942391985
279,3.82,5.82,27.18,2.5,434000000.0,11.584910327523,334000000.0,74.476742214255,409000000.0,18.4071194156515
280,3.82,5.82,27.18,2.6,437000000.0,11.371934190935,337000000.0,72.838838706785,412000000.0,18.3187980598558
282,3.82,5.82,27.3,2.2,425000000.0,12.341061380002,325000000.0,81.145991925975,400000000.0,18.3195745858883
283,3.82,5.82,27.3,2.3,428000000.0,12.143997273891,328000000.0,78.94361901584101,403000000.0,18.27702850874
284,3.82,5.82,27.3,2.4,431000000.0,11.936670755769,331000000.0,76.949675859477,406000000.0,18.2124058833068
285,3.82,5.82,27.3,2.5,433000000.0,11.724396056856,333000000.0,73.97809040564,408000000.0,18.8694665698082
286,3.82,5.82,27.3,2.6,436000000.0,11.514048449006,336000000.0,72.395164707484,411000000.0,18.782568321754
288,3.82,5.94,26.7,2.2,429000000.0,11.762563452201,329000000.0,84.672883052202,404000000.0,16.7374527096154
289,3.82,5.94,26.7,2.3,432000000.0,11.563016781604,332000000.0,81.91392826435,407000000.0,16.700006424466302
290,3.82,5.94,26.7,2.4,435000000.0,11.352737805225,335000000.0,79.489615895579,410000000.0,16.6415322243935
291,3.82,5.94,26.7,2.5,438000000.0,11.130799297496,338000000.0,77.322851521449,413000000.0,16.5612562730854
292,3.82,5.94,26.7,2.6,441000000.0,10.89606460643,341000000.0,75.359263943587,416000000.0,16.458305885542302
294,3.82,5.94,26.82,2.2,428000000.0,11.895916886066,328000000.0,83.36324383104501,403000000.0,17.150316838972103
295,3.82,5.94,26.82,2.3,431000000.0,11.696963753896,331000000.0,80.809227633068,406000000.0,17.1132081399613
296,3.82,5.94,26.82,2.4,434000000.0,11.487564672767,334000000.0,78.54052652268601,409000000.0,17.0549399732377
297,3.82,5.94,26.82,2.5,437000000.0,11.266742254707,337000000.0,76.495221970565,412000000.0,16.9746637694794
298,3.82,5.94,26.82,2.6,440000000.0,11.033312662086,340000000.0,74.628578607029,415000000.0,16.8714301333736
300,3.82,5.94,26.94,2.2,427000000.0,12.030680212438,327000000.0,82.248644201077,402000000.0,17.5768634483455
301,3.82,5.94,26.94,2.3,430000000.0,11.832165010698,330000000.0,79.858930455293,405000000.0,17.5399657456739
302,3.82,5.94,26.94,2.4,433000000.0,11.623459950129,333000000.0,77.71741061627701,408000000.0,17.4817631960651
303,3.82,5.94,26.94,2.5,436000000.0,11.403535477943,336000000.0,75.772928732255,411000000.0,17.4013322844303
304,3.82,5.94,26.94,2.6,438000000.0,11.173333558823,338000000.0,72.820928711932,413000000.0,18.026522712925
306,3.82,5.94,27.06,2.2,426000000.0,12.167170448809,326000000.0,81.28738422715,401000000.0,18.017029421308997
307,3.82,5.94,27.06,2.3,429000000.0,11.968967419964,329000000.0,79.032785829738,404000000.0,17.9802393521276
308,3.82,5.94,27.06,2.4,432000000.0,11.760798801725,332000000.0,76.997510079476,407000000.0,17.9219840787939
309,3.82,5.94,27.06,2.5,435000000.0,11.541579772365,335000000.0,75.138308559469,410000000.0,17.841263695036602
310,3.82,5.94,27.06,2.6,437000000.0,11.315049025684,337000000.0,72.336535926949,412000000.0,18.4768684272627
312,3.82,5.94,27.18,2.2,425000000.0,12.305667742799,325000000.0,80.449890904081,400000000.0,18.4707080798523
313,3.82,5.94,27.18,2.3,428000000.0,12.107688283505,328000000.0,78.308812988931,403000000.0,18.4339541834748
314,3.82,5.94,27.18,2.4,431000000.0,11.899934339061,331000000.0,76.36393784346001,406000000.0,18.375558707892502
315,3.82,5.94,27.18,2.5,434000000.0,11.681261456101,334000000.0,74.578023609084,409000000.0,18.2944425172293
316,3.82,5.94,27.18,2.6,436000000.0,11.456573594417,336000000.0,71.906269412988,411000000.0,18.9382082299703
318,3.82,5.94,27.3,2.2,424000000.0,12.446395956589,324000000.0,79.714585194997,399000000.0,18.9377349165025
319,3.82,5.94,27.3,2.3,427000000.0,12.248598114772,327000000.0,77.670611517507,402000000.0,18.900988452838398
320,3.82,5.94,27.3,2.4,430000000.0,12.041182638167,330000000.0,75.80386112625,405000000.0,18.8424071355422
321,3.82,5.94,27.3,2.5,433000000.0,11.822939609927,333000000.0,74.08178716773,408000000.0,18.7608281546276
322,3.82,5.94,27.3,2.6,435000000.0,11.597959142201,335000000.0,71.523137882667,410000000.0,19.4102106748447
324,3.82,6.06,26.7,2.2,428000000.0,11.859259912687,328000000.0,82.634483655713,403000000.0,17.311989500533898
325,3.82,6.06,26.7,2.3,431000000.0,11.658935080117,331000000.0,80.147742503841,406000000.0,17.2803886899876
326,3.82,6.06,26.7,2.4,434000000.0,11.448524606303,334000000.0,77.932252788794,409000000.0,17.2279301602361
327,3.82,6.06,26.7,2.5,437000000.0,11.227119460074,337000000.0,75.930117851273,412000000.0,17.1538400723802
328,3.82,6.06,26.7,2.6,440000000.0,10.993584702948,340000000.0,74.099286560152,415000000.0,17.0572237573928
