Ref,Val,T12,fpeak,gain,fimg,img,fhimg,himg
C204,14.18,1,388000000,15.30243709,288000000,102.988598,338000000,35.95076997
C204,27.115,1.5,403000000,12.82615731,303000000,99.98327001,353000000,35.936905
C204,28.11,1.5,403000000,12.72417978,303000000,99.77096383,353000000,35.90870345
C204,29.105,1.5,403000000,12.62603489,303000000,99.56828904,353000000,35.88441202
C204,30.1,1.5,403000000,12.53160338,303000000,99.37480456,353000000,35.86351668
C204,31.095,1.5,403000000,12.4407543,303000000,99.19007625,353000000,35.8455724
C204,32.09,1.5,403000000,12.35335,303000000,99.01368067,353000000,35.83019411
C204,33.085,1.5,403000000,12.26924984,303000000,98.84520781,353000000,35.81704873
C204,34.08,1.5,403000000,12.18831288,303000000,98.68426278,353000000,35.80584802
C204,35.075,1.5,403000000,12.11039985,303000000,98.53046689,353000000,35.79634244
C204,36.07,1.5,403000000,12.03537455,303000000,98.38345818,353000000,35.78831578
C204,37.065,1.5,403000000,11.96310479,303000000,98.24289163,353000000,35.78158053
C204,38.06,1.5,403000000,11.89346307,303000000,98.108439,353000000,35.77597389
C204,39.055,1.5,403000000,11.82632694,303000000,97.9797886,353000000,35.77135433
C204,40.05,1.5,403000000,11.76157924,303000000,97.85664477,353000000,35.7675987
C204,41.045,1.5,403000000,11.69910819,303000000,97.73872741,353000000,35.76459964
C204,42.04,1.5,403000000,11.63880734,303000000,97.62577134,353000000,35.7622635
C204,43.035,1.5,403000000,11.58057552,303000000,97.51752568,353000000,35.76050843
C204,50,1.5,403000000,11.22341739,303000000,96.87332128,353000000,35.75946147
C204,44.03,1.5,403000000,11.52431669,303000000,97.41375318,353000000,35.75926283
C204,49.005,1.5,403000000,11.26959174,303000000,96.9545559,353000000,35.75873051
C204,45.025,1.5,403000000,11.46993977,303000000,97.31422957,353000000,35.75846396
C204,48.01,1.5,403000000,11.31725978,303000000,97.03909008,353000000,35.75823002
C204,46.02,1.5,403000000,11.41735843,303000000,97.21874287,353000000,35.75805678
C204,47.015,1.5,403000000,11.36649091,303000000,97.12709279,353000000,35.75799297
C204,15.175,1,388000000,15.13272452,288000000,102.5506644,338000000,35.6790407
C204,13.185,0.5,372000000,16.0929705,272000000,88.84771204,322000000,35.58298158
C204,16.17,1,388000000,14.95065869,288000000,102.1109421,338000000,35.43358235
C204,20.15,1,387000000,14.19432507,287000000,105.5994559,337000000,35.41400076
C204,21.145,1,387000000,14.01662078,287000000,105.2130645,337000000,35.2931855
C204,17.165,1,388000000,14.76142076,288000000,101.6742368,338000000,35.21523131
C204,22.14,1,387000000,13.84261726,287000000,104.8387614,337000000,35.19092416
C204,14.18,0.5,372000000,15.89603529,272000000,88.33132639,322000000,35.12535766
C204,23.135,1,387000000,13.6730836,287000000,104.4770429,337000000,35.10498204
C204,24.13,1,387000000,13.5085216,287000000,104.128149,337000000,35.03325238
C204,18.16,1,388000000,14.56897207,288000000,101.2441593,338000000,35.02348209
C204,25.125,1,387000000,13.34923227,287000000,103.7921284,337000000,34.97380493
C204,26.12,1,387000000,13.19536725,287000000,103.4688885,337000000,34.92490763
C204,27.115,1,387000000,13.04696829,287000000,103.1582344,337000000,34.88502994
C204,19.155,1,388000000,14.37627377,288000000,100.8233411,338000000,34.85691134
C204,28.11,1,387000000,12.90399739,287000000,102.859898,337000000,34.85283495
C204,50,1,387000000,10.80616187,287000000,98.68195291,337000000,34.83868315
C204,49.005,1,387000000,10.87034436,287000000,98.79868317,337000000,34.83109388
C204,29.105,1,387000000,12.76635964,287000000,102.5735601,337000000,34.82716484
C204,48.01,1,387000000,10.93663103,287000000,98.92049508,337000000,34.82357143
C204,47.015,1,387000000,11.00512122,287000000,99.04762083,337000000,34.81615374
C204,46.02,1,387000000,11.07591989,287000000,99.18030266,337000000,34.80888561
C204,30.1,1,387000000,12.63392049,287000000,102.2988673,337000000,34.80702339
C204,45.025,1,387000000,11.149138,287000000,99.31879319,337000000,34.80181988
C204,44.03,1,387000000,11.22489276,287000000,99.46335567,337000000,34.79501884
C204,31.095,1,387000000,12.50651869,287000000,102.0354448,337000000,34.79155753
C204,43.035,1,387000000,11.30330798,287000000,99.61426431,337000000,34.78855585
C204,42.04,1,387000000,11.38451429,287000000,99.77180449,337000000,34.78251734
C204,32.09,1,387000000,12.38397605,287000000,101.782905,337000000,34.78003926
C204,41.045,1,387000000,11.46864942,287000000,99.93627302,337000000,34.77700508
C204,40.05,1,387000000,11.55585843,287000000,100.1079783,337000000,34.77213896
C204,33.085,1,387000000,12.26610459,287000000,101.5408554,337000000,34.77184891
C204,39.055,1,387000000,11.64629375,287000000,100.2872403,337000000,34.76806017
C204,34.08,1,387000000,12.15271191,287000000,101.3089032,337000000,34.76645988
C204,38.06,1,387000000,11.74011533,287000000,100.4743907,337000000,34.76493512
C204,35.075,1,387000000,12.04360508,287000000,101.0866592,337000000,34.7634252
C204,37.065,1,387000000,11.83749043,287000000,100.6697726,337000000,34.76295989
C204,36.07,1,387000000,11.9385934,287000000,100.8737405,337000000,34.76236571
C204,15.175,0.5,372000000,15.66130878,272000000,87.78389524,322000000,34.69001181
C204,17.165,0.5,371000000,15.13497565,271000000,88.75685529,321000000,34.64327946
C204,18.16,0.5,371000000,14.87035619,271000000,88.2032012,321000000,34.33242053
C204,16.17,0.5,372000000,15.40118976,272000000,87.21775865,322000000,34.28902017
C204,19.155,0.5,371000000,14.60198393,271000000,87.65227342,321000000,34.06623181
C204,20.15,0.5,371000000,14.33410924,271000000,87.10832729,321000000,33.84308353
C204,21.145,0.5,371000000,14.06978455,271000000,86.57443658,321000000,33.65971784
C204,22.14,0.5,371000000,13.81113246,271000000,86.05275981,321000000,33.51195469
C204,50,0.5,371000000,9.432107761,271000000,77.19103526,321000000,33.47415008
C204,49.005,0.5,371000000,9.522162031,271000000,77.34543094,321000000,33.45543029
C204,48.01,0.5,371000000,9.615246706,271000000,77.5091183,321000000,33.43625237
C204,47.015,0.5,371000000,9.711512295,271000000,77.6824405,321000000,33.41662937
C204,46.02,0.5,371000000,9.811118692,271000000,77.86573788,321000000,33.39658151
C204,23.135,0.5,371000000,13.55957021,271000000,85.54476307,321000000,33.39525008
C204,45.025,0.5,371000000,9.914235783,271000000,78.05934712,321000000,33.37613792
C204,44.03,0.5,371000000,10.02104409,271000000,78.26360057,321000000,33.35533883
C204,43.035,0.5,371000000,10.13173539,271000000,78.47882572,321000000,33.33423818
C204,42.04,0.5,371000000,10.24651341,271000000,78.7053449,321000000,33.31290697
C204,24.13,0.5,371000000,13.31598972,271000000,85.05139808,321000000,33.30509356
C204,41.045,0.5,371000000,10.36559444,271000000,78.94347517,321000000,33.29143723
C204,40.05,0.5,371000000,10.48920791,271000000,79.19352842,321000000,33.26994704
C204,39.055,0.5,371000000,10.61759695,271000000,79.45581172,321000000,33.24858668
C204,25.125,0.5,371000000,13.08089751,271000000,84.57324037,321000000,33.23726094
C204,38.06,0.5,371000000,10.75101881,271000000,79.73062773,321000000,33.22754621
C204,37.065,0.5,371000000,10.88974508,271000000,80.0182753,321000000,33.20706485
C204,26.12,0.5,371000000,12.85452149,271000000,84.1105941,321000000,33.18795186
C204,36.07,0.5,371000000,11.03406169,271000000,80.31905008,321000000,33.1874425
C204,35.075,0.5,371000000,11.18426854,271000000,80.63324495,321000000,33.16905395
C204,27.115,0.5,371000000,12.6368912,271000000,83.66357031,321000000,33.15384478
C204,34.08,0.5,371000000,11.34067857,271000000,80.96115029,321000000,33.15236622
C204,33.085,0.5,371000000,11.50361613,271000000,81.30305367,321000000,33.13795983
C204,28.11,0.5,371000000,12.42789755,271000000,83.23214462,321000000,33.13209777
C204,32.09,0.5,371000000,11.67341435,271000000,81.6592387,321000000,33.12655446
C204,29.105,0.5,371000000,12.22733682,271000000,82.81619919,321000000,33.12031751
C204,31.095,0.5,371000000,11.85041109,271000000,82.02998278,321000000,33.11903986
C204,30.1,0.5,371000000,12.03494297,271000000,82.41555292,321000000,33.11651239
C205,50,3,447000000,-7.642263107,347000000,64.769361,397000000,39.35147441
C205,49.005,3,447000000,-7.471882315,347000000,64.74888203,397000000,39.34636876
C205,48.01,3,447000000,-7.298137311,347000000,64.72753655,397000000,39.34105566
C205,47.015,3,447000000,-7.120894494,347000000,64.70526912,397000000,39.3355224
C205,46.02,3,447000000,-6.940012272,347000000,64.6820196,397000000,39.32975521
C205,45.025,3,447000000,-6.755340425,347000000,64.65772252,397000000,39.32373916
C205,44.03,3,447000000,-6.566719403,347000000,64.63230662,397000000,39.31745807
C205,43.035,3,447000000,-6.373979552,347000000,64.60569412,397000000,39.31089432
C205,42.04,3,447000000,-6.17694026,347000000,64.5778,397000000,39.30402877
C205,41.045,3,447000000,-5.975409019,347000000,64.54853117,397000000,39.29684049
C205,40.05,3,447000000,-5.769180378,347000000,64.51778549,397000000,39.28930667
C205,39.055,3,447000000,-5.558034792,347000000,64.48545072,397000000,39.2814023
C205,38.06,3,447000000,-5.341737333,347000000,64.4514032,397000000,39.2731
C205,37.065,3,447000000,-5.120036267,347000000,64.4155065,397000000,39.26436966
C205,36.07,3,447000000,-4.89266146,347000000,64.37760969,397000000,39.25517815
C205,35.075,3,447000000,-4.659322605,347000000,64.33754555,397000000,39.24548897
C205,34.08,3,447000000,-4.419707236,347000000,64.29512827,397000000,39.23526175
C205,33.085,3,447000000,-4.173478505,347000000,64.25015106,397000000,39.22445179
C205,32.09,3,447000000,-3.92027269,347000000,64.20238314,397000000,39.21300953
C205,31.095,3,447000000,-3.659696395,347000000,64.15156645,397000000,39.20087981
C205,30.1,3,447000000,-3.3913234,347000000,64.09741172,397000000,39.18800119
C205,29.105,3,447000000,-3.114691119,347000000,64.03959399,397000000,39.17430504
C205,28.11,3,447000000,-2.829296601,347000000,63.97774742,397000000,39.15971455
C205,27.115,3,447000000,-2.534592031,347000000,63.91145934,397000000,39.14414356
C205,26.12,3,447000000,-2.229979653,347000000,63.84026337,397000000,39.12749524
C205,25.125,3,447000000,-1.914806056,347000000,63.7636318,397000000,39.10966056
C205,24.13,3,447000000,-1.588355748,347000000,63.68096687,397000000,39.09051654
C205,23.135,3,447000000,-1.249843962,347000000,63.59159156,397000000,39.0699243
C205,22.14,3,447000000,-0.898408637,347000000,63.49473984,397000000,39.04772685
C205,21.145,3,447000000,-0.533101569,347000000,63.38954753,397000000,39.02374675
C205,20.15,3,447000000,-0.152878753,347000000,63.27504529,397000000,38.99778363
C205,19.155,3,447000000,0.243409897,347000000,63.15015662,397000000,38.96961179
C205,18.16,3,447000000,0.657031154,347000000,63.0137066,397000000,38.9389783
C205,17.165,3,447000000,1.089378723,347000000,62.86445106,397000000,38.90560211
C205,16.17,3,447000000,1.541981967,347000000,62.70114382,397000000,38.86917545
C205,50,2.5,433000000,-6.190639659,333000000,71.82534029,383000000,38.86854242
C205,49.005,2.5,433000000,-6.020358264,333000000,71.80138783,383000000,38.86244529
C205,48.01,2.5,433000000,-5.846717866,333000000,71.77641248,383000000,38.85609839
C205,47.015,2.5,433000000,-5.669585258,333000000,71.75034821,383000000,38.84948627
C205,46.02,2.5,433000000,-5.488819281,333000000,71.72312324,383000000,38.84259221
C205,45.025,2.5,433000000,-5.304270192,333000000,71.69465949,383000000,38.83539807
C205,15.175,3,447000000,2.016511041,347000000,62.52267368,397000000,38.82936956
C205,44.03,2.5,433000000,-5.115778966,333000000,71.66487181,383000000,38.82788413
C205,43.035,2.5,433000000,-4.923176529,333000000,71.63366721,383000000,38.82002896
C205,42.04,2.5,433000000,-4.726282914,333000000,71.60094397,383000000,38.8118092
C205,41.045,2.5,433000000,-4.524906329,333000000,71.56659061,383000000,38.80319935
C205,40.05,2.5,433000000,-4.318842117,333000000,71.53048468,383000000,38.79417153
C205,14.18,3,447000000,2.514774898,347000000,62.32832693,397000000,38.78584818
C205,39.055,2.5,433000000,-4.10787162,333000000,71.49249149,383000000,38.78469519
C205,38.06,2.5,433000000,-3.891760904,333000000,71.45246252,383000000,38.77473681
C205,37.065,2.5,433000000,-3.670259347,333000000,71.4102337,383000000,38.76425953
C205,36.07,2.5,433000000,-3.443098068,333000000,71.36562339,383000000,38.75322275
C205,35.075,2.5,433000000,-3.20998817,333000000,71.31843003,383000000,38.74158161
C205,13.185,3,447000000,3.038706169,347000000,62.11827433,397000000,38.73829523
C205,34.08,2.5,433000000,-2.970618785,333000000,71.26842951,383000000,38.72928652
C205,33.085,2.5,433000000,-2.724654877,333000000,71.215372,383000000,38.71628248
C205,32.09,2.5,433000000,-2.471734787,333000000,71.15897846,383000000,38.70250836
C205,31.095,2.5,433000000,-2.211467478,333000000,71.09893644,383000000,38.6878961
C205,12.19,3,447000000,3.590322825,347000000,61.89445323,397000000,38.68646736
C205,30.1,2.5,433000000,-1.943429432,333000000,71.03489531,383000000,38.67236971
C205,29.105,2.5,433000000,-1.667161174,333000000,70.96646071,383000000,38.65584419
C205,28.11,2.5,433000000,-1.382163351,333000000,70.89318819,383000000,38.63822421
C205,11.195,3,447000000,4.171649627,347000000,61.66212776,397000000,38.63029026
C205,27.115,2.5,433000000,-1.087892323,333000000,70.81457591,383000000,38.61940263
C205,50,2,418000000,-5.004201712,318000000,80.86901422,368000000,38.6061715
C205,26.12,2.5,433000000,-0.783755198,333000000,70.73005627,383000000,38.59925873
C205,49.005,2,418000000,-4.83414327,318000000,80.84045528,368000000,38.59871398
C205,48.01,2,418000000,-4.660736374,318000000,80.81066263,368000000,38.59094873
C205,47.015,2,418000000,-4.483848558,318000000,80.77955566,368000000,38.58285659
C205,25.125,2.5,433000000,-0.469104263,333000000,70.6389866,383000000,38.57765629
C205,46.02,2,418000000,-4.303339475,318000000,80.7470467,368000000,38.57441678
C205,10.2,3,447000000,4.784570996,347000000,61.43254964,397000000,38.57003078
C205,45.025,2,418000000,-4.119060268,318000000,80.71304025,368000000,38.56560674
C205,44.03,2,418000000,-3.930852887,318000000,80.67743208,368000000,38.55640199
C205,24.13,2.5,433000000,-0.143230734,333000000,70.54063888,383000000,38.55444121
C205,43.035,2,418000000,-3.73854933,318000000,80.64010825,368000000,38.54677583
C205,42.04,2,418000000,-3.54197081,318000000,80.60094394,368000000,38.5366992
C205,23.135,2.5,433000000,0.194642224,333000000,70.4341888,383000000,38.52943895
C205,41.045,2,418000000,-3.340926837,318000000,80.55980222,368000000,38.5261403
C205,40.05,2,418000000,-3.135214198,318000000,80.51653254,368000000,38.51506437
C205,9.205,3,447000000,5.430568034,347000000,61.2271995,397000000,38.50659916
C205,39.055,2,418000000,-2.924615834,318000000,80.47096902,368000000,38.50343328
C205,22.14,2.5,433000000,0.545367238,333000000,70.31870497,383000000,38.50245155
C205,38.06,2,418000000,-2.70889959,318000000,80.42292857,368000000,38.49120518
C205,0.25,3.5,462000000,9.937783734,362000000,61.86587465,412000000,38.49078407
C205,37.065,2,418000000,-2.487816827,318000000,80.37220864,368000000,38.47833397
C205,0.25,3,448000000,11.49585657,348000000,68.09456177,398000000,38.47831596
C205,21.145,2.5,433000000,0.909881233,333000000,70.19313954,383000000,38.4732544
C205,36.07,2,418000000,-2.261100878,318000000,80.31858467,368000000,38.46476883
C205,35.075,2,418000000,-2.02846533,318000000,80.26180714,368000000,38.4504536
C205,8.21,3,447000000,6.110262143,347000000,61.08365104,397000000,38.44206785
C205,20.15,2.5,433000000,1.289214643,333000000,70.0563229,383000000,38.44159273
C205,34.08,2,418000000,-1.789602106,318000000,80.20159819,368000000,38.43532608
C205,33.085,2,418000000,-1.544179314,318000000,80.13764765,368000000,38.41931722
C205,19.155,2.5,433000000,1.684501137,333000000,69.90696747,383000000,38.40717811
C205,32.09,2,418000000,-1.291838851,318000000,80.06960854,368000000,38.40235022
C205,31.095,2,418000000,-1.032193713,318000000,79.99709176,368000000,38.38433942
C205,18.16,2.5,433000000,2.096987497,333000000,69.74368916,383000000,38.36968528
C205,30.1,2,418000000,-0.764824976,318000000,79.91966004,368000000,38.3651891
C205,29.105,2,418000000,-0.489278408,318000000,79.8368209,368000000,38.344792
C205,17.165,2.5,433000000,2.528042932,333000000,69.56506257,383000000,38.32875016
C205,28.11,2,418000000,-0.20506067,318000000,79.74801857,368000000,38.32302765
C205,27.115,2,418000000,0.088364957,318000000,79.65262484,368000000,38.29976046
C205,16.17,2.5,433000000,2.979166601,333000000,69.36973821,383000000,38.28397021
C205,26.12,2,418000000,0.391583361,318000000,79.5499286,368000000,38.27483739
C205,50,3.5,462000000,-9.387814095,362000000,59.83524613,412000000,38.27438854
C205,49.005,3.5,462000000,-9.217696773,362000000,59.81783723,412000000,38.2700663
C205,48.01,3.5,462000000,-9.044222256,362000000,59.79970166,412000000,38.26557312
C205,47.015,3.5,462000000,-8.867257138,362000000,59.78079356,412000000,38.26089881
C205,46.02,3.5,462000000,-8.686660021,362000000,59.76106321,412000000,38.25603237
C205,45.025,3.5,462000000,-8.50228087,362000000,59.74045661,412000000,38.25096192
C205,25.125,2,418000000,0.70523297,318000000,79.4391244,368000000,38.2480854
C205,44.03,3.5,462000000,-8.313960307,362000000,59.71891498,412000000,38.2456746
C205,43.035,3.5,462000000,-8.12152884,362000000,59.69637427,412000000,38.24015644
C205,15.175,2.5,433000000,3.451991179,333000000,69.15667239,383000000,38.23490981
C205,42.04,3.5,462000000,-7.924805995,362000000,59.67276458,412000000,38.2343923
C205,41.045,3.5,462000000,-7.723599378,362000000,59.64800943,412000000,38.22836573
C205,40.05,3.5,462000000,-7.517703616,362000000,59.62202507,412000000,38.22205877
C205,24.13,2,418000000,1.03001174,318000000,79.31930007,368000000,38.21930838
C205,39.055,3.5,462000000,-7.306899195,362000000,59.59471954,412000000,38.21545189
C205,38.06,3.5,462000000,-7.090951165,362000000,59.56599172,412000000,38.2085237
C205,37.065,3.5,462000000,-6.869607692,362000000,59.5357302,412000000,38.20125084
C205,36.07,3.5,462000000,-6.642598454,362000000,59.50381193,412000000,38.19360767
C205,23.135,2,418000000,1.366683821,318000000,79.1894242,368000000,38.18828367
C205,35.075,3.5,462000000,-6.409632838,362000000,59.47010078,412000000,38.18556606
C205,14.18,2.5,433000000,3.948278843,333000000,68.9255598,383000000,38.18111482
C205,34.08,3.5,462000000,-6.170397927,362000000,59.43444579,412000000,38.17709506
C205,33.085,3.5,462000000,-5.924556239,362000000,59.39667922,412000000,38.16816058
C205,32.09,3.5,462000000,-5.671743186,362000000,59.35661421,412000000,38.158725
C205,22.14,2,418000000,1.71608691,318000000,79.04833474,368000000,38.15475819
C205,31.095,3.5,462000000,-5.41156422,362000000,59.31404224,412000000,38.1487467
C205,1.245,3.5,462000000,9.540414093,362000000,60.70478883,412000000,38.14220889
C205,30.1,3.5,462000000,-5.143591602,362000000,59.26872998,412000000,38.13817963
C205,29.105,3.5,462000000,-4.867360772,362000000,59.22041587,412000000,38.12697267
C205,13.185,2.5,433000000,4.469903546,333000000,68.67762564,383000000,38.12214411
C205,21.145,2,418000000,2.079140271,318000000,78.89473139,368000000,38.11844395
C205,28.11,3.5,462000000,-4.582366225,362000000,59.16880602,412000000,38.11506908
C205,27.115,3.5,462000000,-4.28805686,362000000,59.11356957,412000000,38.10240569
C205,1.245,3,448000000,11.13124789,348000000,66.90581427,398000000,38.09881396
C205,26.12,3.5,462000000,-3.983830704,362000000,59.05433337,412000000,38.0889122
C205,20.15,2,418000000,2.456853337,318000000,78.7271765,368000000,38.07901339
C205,25.125,3.5,462000000,-3.66902894,362000000,58.99067597,412000000,38.07451024
C205,24.13,3.5,462000000,-3.342929152,362000000,58.92212082,412000000,38.05911242
C205,12.19,2.5,433000000,5.018809363,333000000,68.41704212,383000000,38.0576315
C205,23.135,3.5,462000000,-3.004737687,362000000,58.84812892,412000000,38.04262139
C205,19.155,2,418000000,2.850334672,318000000,78.54411338,368000000,38.03609439
C205,0.25,4.5,490000000,7.226533597,390000000,53.02294133,440000000,38.02981107
C205,0.25,4,476000000,8.211522905,376000000,56.66574105,426000000,38.02735231
C205,22.14,3.5,462000000,-2.653581069,362000000,58.76809099,412000000,38.02492875
C205,21.145,3.5,462000000,-2.288496376,362000000,58.68131983,412000000,38.00591415
C205,18.16,2,418000000,3.26080089,318000000,78.34391779,368000000,37.98926579
C205,11.195,2.5,433000000,5.596927882,333000000,68.15338127,383000000,37.98740166
C205,20.15,3.5,462000000,-1.908420574,362000000,58.5870437,412000000,37.9854446
C205,19.155,3.5,462000000,-1.512178852,362000000,58.48440281,412000000,37.96337417
C205,18.16,3.5,462000000,-1.098472163,362000000,58.37245218,412000000,37.93954467
C205,17.165,2,418000000,3.689584752,318000000,78.12501114,368000000,37.93805401
C205,17.165,3.5,462000000,-0.665864421,362000000,58.25017725,412000000,37.91378788
C205,10.2,2.5,433000000,6.206026329,333000000,67.90562614,383000000,37.91168087
C205,16.17,3.5,462000000,-0.212770269,362000000,58.11653305,412000000,37.88593057
C205,2.24,2.5,433000000,11.84693472,333000000,72.48194215,383000000,37.88441185
C205,16.17,2,418000000,4.138141162,318000000,77.88608663,368000000,37.88193273
C205,2.24,3.5,462000000,8.945146613,362000000,59.4888097,412000000,37.86369397
C205,0.25,2.5,434000000,12.74979517,334000000,76.09593103,384000000,37.86288028
C205,15.175,3.5,462000000,0.262554942,362000000,57.97052662,412000000,37.85580422
C205,9.205,2.5,433000000,6.847439791,333000000,67.70801144,383000000,37.83147158
C205,14.18,3.5,462000000,0.76201999,362000000,57.81137722,412000000,37.82326289
C205,15.175,2,418000000,4.608048806,318000000,77.62653922,368000000,37.82032859
C205,2.24,3,448000000,10.56912584,348000000,65.60556395,398000000,37.80163328
C205,13.185,3.5,462000000,1.287692295,362000000,57.63881557,412000000,37.7882145
C205,50,1.5,403000000,-4.03123005,303000000,99.53431067,353000000,37.77538822
C205,49.005,1.5,403000000,-3.861598015,303000000,99.50023827,353000000,37.76644298
C205,48.01,1.5,403000000,-3.688634344,303000000,99.46467735,353000000,37.7571288
C205,14.18,2,418000000,5.101003736,318000000,77.34725945,368000000,37.75263856
C205,12.19,3.5,462000000,1.841773196,362000000,57.45362889,412000000,37.75067508
C205,8.21,2.5,433000000,7.521611672,333000000,67.6164598,383000000,37.74920194
C205,47.015,1.5,403000000,-3.512207571,303000000,99.42752947,353000000,37.7474227
C205,46.02,1.5,403000000,-3.332178424,303000000,99.38868751,353000000,37.73729979
C205,45.025,1.5,403000000,-3.148399214,303000000,99.3480346,353000000,37.72673304
C205,44.03,1.5,403000000,-2.96071315,303000000,99.3054431,353000000,37.7156931
C205,11.195,3.5,462000000,2.426538701,362000000,57.25863438,412000000,37.71086128
C205,43.035,1.5,403000000,-2.768953597,303000000,99.26077327,353000000,37.704148
C205,42.04,1.5,403000000,-2.572943252,303000000,99.21387191,353000000,37.69206289
C205,41.045,1.5,403000000,-2.372493236,303000000,99.16457071,353000000,37.6793997
C205,13.185,2,418000000,5.618798711,318000000,77.0520628,368000000,37.67826893
C205,3.235,3.5,462000000,8.226560414,362000000,58.3821401,412000000,37.67700983
C205,1.245,4,476000000,7.756811721,376000000,55.53737826,426000000,37.67381941
C205,3.235,2.5,433000000,11.1909389,333000000,71.09435185,383000000,37.67157689
C205,7.215,2.5,433000000,8.227322643,333000000,67.71028506,383000000,37.66981089
C205,10.2,3.5,462000000,3.044219542,362000000,57.06037568,412000000,37.66934717
C205,40.05,1.5,403000000,-2.167402091,303000000,99.11268437,353000000,37.66611677
C205,1.245,4.5,490000000,6.713972339,390000000,51.95076225,440000000,37.65570328
C205,39.055,1.5,403000000,-1.957454672,303000000,99.0580085,353000000,37.65216844
C205,38.06,1.5,403000000,-1.742420914,303000000,99.00031718,353000000,37.63750455
C205,9.205,3.5,462000000,3.696775914,362000000,56.87196093,412000000,37.62732715
C205,37.065,1.5,403000000,-1.522054463,303000000,98.93936011,353000000,37.62206991
C205,3.235,3,448000000,9.879614104,348000000,64.34685169,398000000,37.61048156
C205,50,4,476000000,-11.27170844,376000000,55.06318701,426000000,37.60949648
C205,36.07,1.5,403000000,-1.296091158,303000000,98.87485942,353000000,37.60580364
C205,49.005,4,476000000,-11.10207662,376000000,55.04788343,426000000,37.60540558
C205,6.22,2.5,433000000,8.960430206,333000000,68.07836796,383000000,37.60244218
C205,48.01,4,476000000,-10.9291049,376000000,55.03194834,426000000,37.60115629
C205,47.015,4,476000000,-10.75266078,376000000,55.01534237,426000000,37.59673939
C205,12.19,2,418000000,6.163278064,318000000,76.7501824,368000000,37.5967135
C205,46.02,4,476000000,-10.57260382,376000000,54.99802285,426000000,37.59214495
C205,35.075,1.5,403000000,-1.064247337,303000000,98.8065059,353000000,37.5886385
C205,45.025,4,476000000,-10.38878505,376000000,54.97994346,426000000,37.58736224
C205,8.21,3.5,462000000,4.385491567,362000000,56.71744489,412000000,37.58705039
C205,44.03,4,476000000,-10.20104617,376000000,54.96105389,426000000,37.58237971
C205,43.035,4,476000000,-10.0092189,376000000,54.94129932,426000000,37.57718482
C205,0.25,2,419000000,13.81059694,319000000,86.73958599,369000000,37.57610134
C205,4.23,2.5,433000000,10.46484455,333000000,69.8164736,383000000,37.57500827
C205,4.23,3.5,462000000,7.447653033,362000000,57.52017247,412000000,37.57369556
C205,42.04,4,476000000,-9.813124017,376000000,54.92061999,426000000,37.57176403
C205,50,4.5,490000000,-12.26171663,390000000,51.88296216,440000000,37.570688
C205,34.08,1.5,403000000,-0.826217943,303000000,98.73395469,353000000,37.57049999
C205,49.005,4.5,490000000,-12.09283242,390000000,51.86920194,440000000,37.56637807
C205,41.045,4,476000000,-9.612570494,376000000,54.89895064,426000000,37.56610264
C205,5.225,2.5,433000000,9.711888146,333000000,68.78266718,383000000,37.56274232
C205,48.01,4.5,490000000,-11.92063711,390000000,51.85487972,440000000,37.56190281
C205,40.05,4,476000000,-9.407354416,376000000,54.87621983,426000000,37.56018467
C205,47.015,4.5,490000000,-11.74499988,390000000,51.83996084,440000000,37.55725272
C205,39.055,4,476000000,-9.197257828,376000000,54.85234923,426000000,37.55399277
C205,7.215,3.5,462000000,5.110262443,362000000,56.63750319,412000000,37.55251715
C205,46.02,4.5,490000000,-11.56578212,390000000,51.82440775,440000000,37.55241753
C205,33.085,1.5,403000000,-0.581674418,303000000,98.65682027,353000000,37.55130545
C205,38.06,4,476000000,-8.982047456,376000000,54.82725284,426000000,37.54750803
C205,45.025,4.5,490000000,-11.38283676,390000000,51.80817973,440000000,37.54738621
C205,7.215,3,448000000,6.827354409,348000000,61.90705922,398000000,37.54701362
C205,44.03,4.5,490000000,-11.19600765,390000000,51.79123257,440000000,37.54214682
C205,37.065,4,476000000,-8.761473262,376000000,54.800836,426000000,37.54070982
C205,43.035,4.5,490000000,-11.00512873,390000000,51.77351819,440000000,37.53668648
C205,36.07,4,476000000,-8.535266849,376000000,54.77299431,426000000,37.53357562
C205,5.225,3.5,462000000,6.652531547,362000000,56.96440301,412000000,37.53209111
C205,42.04,4.5,490000000,-10.81002329,390000000,51.75498419,440000000,37.53099125
C205,32.09,1.5,403000000,-0.330262334,303000000,98.5746707,353000000,37.53096294
C205,6.22,3.5,462000000,5.868381479,362000000,56.69377461,412000000,37.53053056
C205,35.075,4,476000000,-8.303139666,376000000,54.74361246,426000000,37.52608079
C205,41.045,4.5,490000000,-10.61050295,390000000,51.73557342,440000000,37.52504604
C205,40.05,4.5,490000000,-10.40636669,390000000,51.71522336,440000000,37.51883446
C205,34.08,4,476000000,-8.064781006,376000000,54.71256274,426000000,37.51819836
C205,4.23,3,448000000,9.124056672,348000000,63.28135777,398000000,37.51467564
C205,39.055,4.5,490000000,-10.19739973,390000000,51.69386557,440000000,37.51233872
C205,33.085,4,476000000,-7.819855749,376000000,54.67970345,426000000,37.50989871
C205,31.095,1.5,403000000,-0.071598749,303000000,98.48702091,353000000,37.50936993
C205,11.195,2,418000000,6.736251244,318000000,76.46038258,368000000,37.50770211
