,Val1,Val2,Val3,T12,fpeak,gain,fimg,img
1087,27.3,5.7,26.82,1.1,394000000,13.976165455799,294000000,94.067018585893
1088,27.3,5.7,26.82,1.2,397000000,13.864147475185,297000000,98.770520861529
1089,27.3,5.7,26.82,1.3,400000000,13.735295217945,300000000,104.979893472256
1090,27.3,5.7,26.82,1.4,403000000,13.592944710618,303000000,112.967446439188
1092,27.3,5.7,26.94,1,390000000,14.233554738823,290000000,92.72141421036
1093,27.3,5.7,26.94,1.1,393000000,14.134020477416,293000000,96.930035229012
1094,27.3,5.7,26.94,1.2,396000000,14.015130743695,296000000,102.387003967589
1095,27.3,5.7,26.94,1.3,399000000,13.88073511079,299000000,109.748682078832
1096,27.3,5.7,26.94,1.4,403000000,13.748131467463,303000000,110.831982188351
1098,27.3,5.7,27.06,1,389000000,14.398559892774,289000000,95.377205845368
1099,27.3,5.7,27.06,1.1,392000000,14.290661497306,292000000,100.226586811917
1100,27.3,5.7,27.06,1.2,395000000,14.164851786634,295000000,106.720749487054
1101,27.3,5.7,27.06,1.3,399000000,14.031833064807,299000000,107.886688017973
1102,27.3,5.7,27.06,1.4,402000000,13.907457758201,302000000,115.703232435551
1104,27.3,5.7,27.18,1,388000000,14.561745990029,288000000,98.397314507132
1105,27.3,5.7,27.18,1.1,391000000,14.445398570642,291000000,104.139317122484
1106,27.3,5.7,27.18,1.2,395000000,14.313277346382,295000000,105.290299358754
1107,27.3,5.7,27.18,1.3,398000000,14.198489685705,298000000,113.032272484112
1108,27.3,5.7,27.18,1.4,401000000,14.068642915144,301000000,116.587366384154
1110,27.3,5.7,27.3,1,387000000,14.722152820549,287000000,101.932073266094
1111,27.3,5.7,27.3,1.1,390000000,14.597304410651,290000000,108.882622229192
1112,27.3,5.7,27.3,1.2,394000000,14.488250537585,294000000,110.310693661233
1113,27.3,5.7,27.3,1.3,397000000,14.366838564133,297000000,115.443942107743
1114,27.3,5.7,27.3,1.4,400000000,14.231517662272,300000000,114.650397132822
1116,27.3,5.82,26.7,1,391000000,14.058329381575,291000000,91.221298217654
1117,27.3,5.82,26.7,1.1,394000000,13.968357919449,294000000,95.208633460345
1118,27.3,5.82,26.7,1.2,397000000,13.855810514995,297000000,100.314379489856
1119,27.3,5.82,26.7,1.3,400000000,13.724885153029,300000000,107.117448708779
1120,27.3,5.82,26.7,1.4,403000000,13.579229372025,303000000,114.584143552095
1122,27.3,5.82,26.82,1,390000000,14.227692394861,290000000,93.657774788129
1123,27.3,5.82,26.82,1.1,393000000,14.128906307315,293000000,98.151557023429
1124,27.3,5.82,26.82,1.2,396000000,14.00894168838,296000000,104.064066718796
1125,27.3,5.82,26.82,1.3,399000000,13.871964657941,299000000,112.013560462943
1126,27.3,5.82,26.82,1.4,403000000,13.723938723434,303000000,113.09504288344
1128,27.3,5.82,26.94,1,389000000,14.396476989477,289000000,96.371174538967
1129,27.3,5.82,26.94,1.1,392000000,14.288669475186,292000000,101.541365082878
1130,27.3,5.82,26.94,1.2,395000000,14.161153339508,295000000,108.551305148311
1131,27.3,5.82,26.94,1.3,398000000,14.018045642921,298000000,117.312227852961
1132,27.3,5.82,26.94,1.4,402000000,13.88407739912,302000000,117.75417149858
1134,27.3,5.82,27.06,1,388000000,14.564029011503,288000000,99.457720019593
1135,27.3,5.82,27.06,1.1,391000000,14.447011642334,291000000,105.563647210843
1136,27.3,5.82,27.06,1.2,394000000,14.311832425633,294000000,113.857893071459
1137,27.3,5.82,27.06,1.3,398000000,14.175865252421,298000000,115.176488571631
1138,27.3,5.82,27.06,1.4,401000000,14.046297790322,301000000,117.994174510552
1140,27.3,5.82,27.18,1,387000000,14.729459038319,287000000,103.069664692716
1141,27.3,5.82,27.18,1.1,390000000,14.603064189697,290000000,110.436377508263
1142,27.3,5.82,27.18,1.2,394000000,14.46632677009,294000000,112.005210706194
1143,27.3,5.82,27.18,1.3,397000000,14.346025972521,297000000,117.695583417261
1144,27.3,5.82,27.18,1.4,400000000,14.210470770814,300000000,114.962910124414
1146,27.3,5.82,27.3,1,386000000,14.891579954352,286000000,107.434726492822
1147,27.3,5.82,27.3,1.1,390000000,14.755836687691,290000000,109.036146636194
1148,27.3,5.82,27.3,1.2,393000000,14.645485323224,293000000,116.034962600894
1149,27.3,5.82,27.3,1.3,396000000,14.517905058587,296000000,116.243439481017
1150,27.3,5.82,27.3,1.4,399000000,14.376301206801,299000000,111.665214883813
1152,27.3,5.94,26.7,1,390000000,14.215519029733,290000000,94.689204605641
1153,27.3,5.94,26.7,1.1,393000000,14.11787177798,293000000,99.538283401288
1154,27.3,5.94,26.7,1.2,396000000,13.997049182129,296000000,106.01968628587
1155,27.3,5.94,26.7,1.3,399000000,13.857555341876,299000000,114.154017656026
1156,27.3,5.94,26.7,1.4,402000000,13.703312420221,302000000,116.831980452811
1158,27.3,5.94,26.82,1,389000000,14.387424796803,289000000,97.471743348313
1159,27.3,5.94,26.82,1.1,392000000,14.280155264536,292000000,103.044931533948
1160,27.3,5.94,26.82,1.2,395000000,14.151198983818,295000000,110.674899833512
1161,27.3,5.94,26.82,1.3,398000000,14.005031052885,298000000,118.867466069055
1162,27.3,5.94,26.82,1.4,402000000,13.858366854954,302000000,118.370151215094
1164,27.3,5.94,26.94,1,388000000,14.558618647067,288000000,100.638746700174
1165,27.3,5.94,26.94,1.1,391000000,14.441435935548,291000000,107.204500303974
1166,27.3,5.94,26.94,1.2,394000000,14.30413910424,294000000,116.12485129379
1167,27.3,5.94,26.94,1.3,397000000,14.151156223311,297000000,119.982775886791
1168,27.3,5.94,26.94,1.4,401000000,14.021212896548,301000000,117.393375994928
1170,27.3,5.94,27.06,1,387000000,14.728278152709,287000000,104.345044127353
1171,27.3,5.94,27.06,1.1,390000000,14.600899148772,290000000,112.237574567367
1172,27.3,5.94,27.06,1.2,393000000,14.455069431017,293000000,120.314433031347
1173,27.3,5.94,27.06,1.3,397000000,14.32178631725,297000000,119.68747390704
1174,27.3,5.94,27.06,1.4,400000000,14.186209158512,300000000,113.394214917863
1176,27.3,5.94,27.18,1,386000000,14.895288202365,286000000,108.821634465017
1177,27.3,5.94,27.18,1.1,389000000,14.757440437063,289000000,117.496730550023
1178,27.3,5.94,27.18,1.2,393000000,14.621972246232,293000000,118.182870342742
1179,27.3,5.94,27.18,1.3,396000000,14.495274558891,296000000,117.470216624441
1180,27.3,5.94,27.18,1.4,399000000,14.353098161043,299000000,109.605290016726
1182,27.3,5.94,27.3,1,385000000,15.058165468977,285000000,114.118038232747
1183,27.3,5.94,27.3,1.1,389000000,14.922205547303,289000000,115.675660800133
1184,27.3,5.94,27.3,1.2,392000000,14.805076808485,292000000,117.672250550925
1185,27.3,5.94,27.3,1.3,395000000,14.670317150226,295000000,114.436660361551
1186,27.3,5.94,27.3,1.4,398000000,14.521404061682,298000000,106.435198383364
1188,27.3,6.06,26.7,1,389000000,14.372741410762,289000000,98.707720814376
1189,27.3,6.06,26.7,1.1,392000000,14.266203510642,292000000,104.790703546601
1190,27.3,6.06,26.7,1.2,395000000,14.135824854156,295000000,112.990605322663
1191,27.3,6.06,26.7,1.3,398000000,13.986464375686,298000000,118.390888980026
1192,27.3,6.06,26.7,1.4,402000000,13.830976696105,302000000,116.957473936715
1194,27.3,6.06,26.82,1,388000000,14.546880101717,288000000,101.974267803413
1195,27.3,6.06,26.82,1.1,391000000,14.429778837206,291000000,109.117589898524
1196,27.3,6.06,26.82,1.2,394000000,14.29042848849,294000000,118.29335975253
1197,27.3,6.06,26.82,1.3,397000000,14.133663563112,297000000,118.450988217932
1198,27.3,6.06,26.82,1.4,401000000,13.994070501607,301000000,115.389824520377
1200,27.3,6.06,26.94,1,387000000,14.719996534601,287000000,105.798152252995
1201,27.3,6.06,26.94,1.1,390000000,14.591934475439,290000000,114.33182449007
1202,27.3,6.06,26.94,1.2,393000000,14.443314190878,293000000,121.867833368358
1203,27.3,6.06,26.94,1.3,397000000,14.295081025311,297000000,120.124185512971
1204,27.3,6.06,26.94,1.4,400000000,14.159447136875,300000000,111.20790073698
1206,27.3,6.06,27.06,1,386000000,14.89104255124,286000000,110.414227111495
1207,27.3,6.06,27.06,1.1,389000000,14.751617891024,289000000,119.754943253584
1208,27.3,6.06,27.06,1.2,393000000,14.595277428657,293000000,120.451490659497
1209,27.3,6.06,27.06,1.3,396000000,14.469614320627,296000000,116.636230612507
1210,27.3,6.06,27.06,1.4,399000000,14.326877010813,299000000,107.468214675948
1212,27.3,6.06,27.18,1,385000000,15.058605771734,285000000,115.875908787634
1213,27.3,6.06,27.18,1.1,388000000,14.907416604012,288000000,121.069858291872
1214,27.3,6.06,27.18,1.2,392000000,14.780354188994,292000000,119.638589886354
1215,27.3,6.06,27.18,1.3,395000000,14.645995235054,295000000,112.68242539418
1216,27.3,6.06,27.18,1.4,398000000,14.495917209976,298000000,104.446761722849
1218,27.3,6.06,27.3,1,384000000,15.220819483861,284000000,119.578805742821
1219,27.3,6.06,27.3,1.1,388000000,15.092159220941,288000000,118.947505388881
1220,27.3,6.06,27.3,1.2,391000000,14.966868386197,291000000,117.123592709277
1221,27.3,6.06,27.3,1.3,394000000,14.823493156964,294000000,109.267538431335
1222,27.3,6.06,27.3,1.4,397000000,14.665838196271,297000000,101.976288017317
1224,27.3,6.18,26.7,1,388000000,14.530040832447,288000000,103.508988452947
1225,27.3,6.18,26.7,1.1,391000000,14.412992211512,291000000,111.327083252293
1226,27.3,6.18,26.7,1.2,394000000,14.27138305952,294000000,119.13891331186
1227,27.3,6.18,26.7,1.3,397000000,14.110485818437,297000000,116.233350989267
1228,27.3,6.18,26.7,1.4,401000000,13.965339968363,301000000,113.202342588973
1230,27.3,6.18,26.82,1,387000000,14.705869592708,287000000,107.480455530946
1231,27.3,6.18,26.82,1.1,390000000,14.577143945336,290000000,116.650541988606
1232,27.3,6.18,26.82,1.2,393000000,14.425570065252,293000000,121.374723128062
1233,27.3,6.18,26.82,1.3,397000000,14.266665564099,297000000,118.581928050399
1234,27.3,6.18,26.82,1.4,400000000,14.130681269096,300000000,109.150781137939
1236,27.3,6.18,26.94,1,386000000,14.880120210436,286000000,112.268651289282
1237,27.3,6.18,26.94,1.1,389000000,14.739187695482,289000000,121.973184344552
1238,27.3,6.18,26.94,1.2,392000000,14.57723868205,292000000,118.25275447377
1239,27.3,6.18,26.94,1.3,396000000,14.441715240116,296000000,114.556551448406
1240,27.3,6.18,26.94,1.4,399000000,14.298161446201,299000000,105.578623032537
1242,27.3,6.18,27.06,1,385000000,15.051444858375,285000000,117.923257548585
1243,27.3,6.18,27.06,1.1,388000000,14.897758601613,288000000,122.695630948433
1244,27.3,6.18,27.06,1.2,392000000,14.752851360351,292000000,119.996270805381
1245,27.3,6.18,27.06,1.3,395000000,14.618817758198,295000000,110.480644310371
1246,27.3,6.18,27.06,1.4,398000000,14.467358967932,298000000,102.727550179312
1248,27.3,6.18,27.18,1,384000000,15.218043765598,284000000,121.811679611718
1249,27.3,6.18,27.18,1.1,388000000,15.064627024273,288000000,121.224006461563
1250,27.3,6.18,27.18,1.2,391000000,14.941042719043,291000000,116.147075448973
1251,27.3,6.18,27.18,1.3,394000000,14.797283056555,294000000,107.160420559394
1252,27.3,6.18,27.18,1.4,397000000,14.637569688072,297000000,100.415857989134
1254,27.3,6.18,27.3,1,383000000,15.377560188256,283000000,120.798128110416
1255,27.3,6.18,27.3,1.1,387000000,15.265384600052,287000000,119.333925711642
1256,27.3,6.18,27.3,1.2,390000000,15.12999998913,290000000,112.541845911231
1257,27.3,6.18,27.3,1.3,393000000,14.976043689413,293000000,104.458387470493
1258,27.3,6.18,27.3,1.4,396000000,14.807715196432,296000000,98.495835073089
1260,27.3,6.3,26.7,1,387000000,14.686987054764,287000000,109.448453472088
1261,27.3,6.3,26.7,1.1,390000000,14.557318492345,290000000,118.606051913185
1262,27.3,6.3,26.7,1.2,393000000,14.402337784322,293000000,119.357476059642
1263,27.3,6.3,26.7,1.3,397000000,14.237071489743,297000000,116.358323382093
1264,27.3,6.3,26.7,1.4,400000000,14.100172314692,300000000,107.368951166457
1266,27.3,6.3,26.82,1,386000000,14.863637636253,286000000,114.42424342248
1267,27.3,6.3,26.82,1.1,389000000,14.720960093392,289000000,122.984478691542
1268,27.3,6.3,26.82,1.2,392000000,14.554829470647,292000000,116.026300391807
1269,27.3,6.3,26.82,1.3,396000000,14.41213846604,296000000,112.380483006563
1270,27.3,6.3,26.82,1.4,399000000,14.26723308872,299000000,103.954684495785
1272,27.3,6.3,26.94,1,385000000,15.037819393141,285000000,120.229374759231
1273,27.3,6.3,26.94,1.1,388000000,14.881442677639,288000000,122.302615005309
1274,27.3,6.3,26.94,1.2,392000000,14.723453700109,292000000,118.396992927399
1275,27.3,6.3,26.94,1.3,395000000,14.589375414161,295000000,108.456579503843
1276,27.3,6.3,26.94,1.4,398000000,14.436031221954,298000000,101.247054530033
1278,27.3,6.3,27.06,1,384000000,15.207791792156,284000000,124.087188680566
1279,27.3,6.3,27.06,1.1,387000000,15.036997886457,287000000,117.961308581077
1280,27.3,6.3,27.06,1.2,391000000,14.912597846609,291000000,114.02281266465
1281,27.3,6.3,27.06,1.3,394000000,14.76811893261,294000000,105.317610365853
1282,27.3,6.3,27.06,1.4,397000000,14.605874466576,297000000,99.063240217505
1284,27.3,6.3,27.18,1,383000000,15.371257581738,283000000,122.568817879588
1285,27.3,6.3,27.18,1.1,387000000,15.237483539198,287000000,119.721044103268
1286,27.3,6.3,27.18,1.2,390000000,15.102821066274,290000000,110.335217015414
1287,27.3,6.3,27.18,1.3,393000000,14.947333140024,293000000,102.7928364438
1288,27.3,6.3,27.18,1.4,396000000,14.775699094005,296000000,97.256338433361
1290,27.3,6.3,27.3,1,383000000,15.564429684275,283000000,120.982000104225
1291,27.3,6.3,27.3,1.1,386000000,15.440740666373,286000000,116.207958097323
1292,27.3,6.3,27.3,1.2,389000000,15.292645669082,289000000,107.333712854165
1293,27.3,6.3,27.3,1.3,392000000,15.125492415326,292000000,100.71127475497
1294,27.3,6.3,27.3,1.4,395000000,14.94395733436,295000000,95.728657804488
