,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
141,26.7,6.06,27.3,1.3,395000000.0,14.638063737214,295000000.0,110.726716992977,370000000.0,19.888698988982803
142,26.7,6.06,27.3,1.4,398000000.0,14.488571931537,298000000.0,102.981950517408,373000000.0,20.0176934246877
144,26.7,6.18,26.7,1.0,389000000.0,14.34167819615,289000000.0,101.730515286918,364000000.0,18.2484475520216
145,26.7,6.18,26.7,1.1,392000000.0,14.233642031065,292000000.0,108.99740611095,367000000.0,18.445520129214998
146,26.7,6.18,26.7,1.2,395000000.0,14.101607055078,295000000.0,114.839934549158,370000000.0,18.6115726707237
147,26.7,6.18,26.7,1.3,398000000.0,13.950533562876,298000000.0,114.479632283856,373000000.0,18.7507341622094
148,26.7,6.18,26.7,1.4,402000000.0,13.799928085545,302000000.0,113.05368885703301,377000000.0,18.2017860548717
150,26.7,6.18,26.82,1.0,388000000.0,14.514332615755,288000000.0,105.29637727625399,363000000.0,18.718503118028302
151,26.7,6.18,26.82,1.1,391000000.0,14.395448002297,291000000.0,113.525444391859,366000000.0,18.9081384250001
152,26.7,6.18,26.82,1.2,394000000.0,14.254213043168,294000000.0,118.021995346458,369000000.0,19.068089149238702
153,26.7,6.18,26.82,1.3,397000000.0,14.095562238198,297000000.0,114.408764006188,372000000.0,19.2024608154939
154,26.7,6.18,26.82,1.4,401000000.0,13.962237243857,301000000.0,111.611639815507,376000000.0,18.6658769569938
156,26.7,6.18,26.94,1.0,387000000.0,14.685540022441,287000000.0,109.467385779317,362000000.0,19.1985206776408
157,26.7,6.18,26.94,1.1,390000000.0,14.555404934743,290000000.0,118.548845428563,365000000.0,19.380226677537202
158,26.7,6.18,26.94,1.2,393000000.0,14.404673083503,293000000.0,119.53110346172299,368000000.0,19.5336870876283
159,26.7,6.18,26.94,1.3,397000000.0,14.263065079228,297000000.0,116.673252503428,372000000.0,18.9986545560534
160,26.7,6.18,26.94,1.4,400000000.0,14.12660645954,300000000.0,107.677439667915,375000000.0,19.1434688324471
162,26.7,6.18,27.06,1.0,386000000.0,14.854160518894,286000000.0,114.467831401227,361000000.0,19.687072882352
163,26.7,6.18,27.06,1.1,389000000.0,14.712372706283,289000000.0,122.969015663533,364000000.0,19.8603461044314
164,26.7,6.18,27.06,1.2,393000000.0,14.563089977794,293000000.0,121.61543319859399,368000000.0,19.327692407508998
165,26.7,6.18,27.06,1.3,396000000.0,14.436491477312,296000000.0,112.649152517561,371000000.0,19.4940810587332
166,26.7,6.18,27.06,1.4,399000000.0,14.292747542224,299000000.0,104.21862536678401,374000000.0,19.633941260117098
168,26.7,6.18,27.18,1.0,385000000.0,15.018675630767,285000000.0,120.296052827437,360000000.0,20.1823473952643
169,26.7,6.18,27.18,1.1,388000000.0,14.864838503533,288000000.0,122.29033632929301,363000000.0,20.3466804248419
170,26.7,6.18,27.18,1.2,392000000.0,14.746937071847,292000000.0,118.551115908677,367000000.0,19.841872260680702
171,26.7,6.18,27.18,1.3,395000000.0,14.611410809027,295000000.0,108.67781898943201,370000000.0,20.0018676485804
172,26.7,6.18,27.18,1.4,398000000.0,14.460146100057,298000000.0,101.471647566761,373000000.0,20.1364433794782
174,26.7,6.18,27.3,1.0,384000000.0,15.177098356073,284000000.0,124.156115685823,359000000.0,20.682061341206598
175,26.7,6.18,27.3,1.1,388000000.0,15.058426412816,288000000.0,122.839640042826,363000000.0,20.187124564036402
176,26.7,6.18,27.3,1.2,391000000.0,14.931777482476,291000000.0,114.15380998725101,366000000.0,20.367688038696702
177,26.7,6.18,27.3,1.3,394000000.0,14.787002397752,294000000.0,105.49489447672,369000000.0,20.520863183489098
178,26.7,6.18,27.3,1.4,397000000.0,14.627985947328,297000000.0,99.25296624559,372000000.0,20.6498228939464
180,26.7,6.3,26.7,1.0,388000000.0,14.494901633356,288000000.0,107.39307584992,363000000.0,18.827066373479898
181,26.7,6.3,26.7,1.1,391000000.0,14.374959622375,291000000.0,115.033060503915,366000000.0,19.0234542209357
182,26.7,6.3,26.7,1.2,394000000.0,14.230440393565,294000000.0,115.82653968965501,369000000.0,19.1877847703369
183,26.7,6.3,26.7,1.3,397000000.0,14.066733379196,297000000.0,112.562610062951,372000000.0,19.3246301240712
184,26.7,6.3,26.7,1.4,401000000.0,13.932112473845,301000000.0,109.891751971698,376000000.0,18.7933717640269
186,26.7,6.3,26.82,1.0,387000000.0,14.668221645928,287000000.0,111.735726626872,362000000.0,19.3079951452636
187,26.7,6.3,26.82,1.1,390000000.0,14.536293188437,290000000.0,118.810432727697,365000000.0,19.4956459775177
188,26.7,6.3,26.82,1.2,393000000.0,14.381574463938,293000000.0,117.293807543028,368000000.0,19.6527160374696
189,26.7,6.3,26.82,1.3,397000000.0,14.233666860144,297000000.0,114.545641349314,372000000.0,19.1178844752522
190,26.7,6.3,26.82,1.4,400000000.0,14.09604892161,300000000.0,106.10914223416201,375000000.0,19.2690396421793
192,26.7,6.3,26.94,1.0,386000000.0,14.839349217625,286000000.0,116.80607079361499,361000000.0,19.7978677822055
193,26.7,6.3,26.94,1.1,389000000.0,14.694904926595,289000000.0,121.853135851415,364000000.0,19.9761502701259
194,26.7,6.3,26.94,1.2,393000000.0,14.533726410383,293000000.0,119.65830133158299,368000000.0,19.4379764047795
195,26.7,6.3,26.94,1.3,396000000.0,14.407142879713,296000000.0,110.69569507070801,371000000.0,19.6119424295119
196,26.7,6.3,26.94,1.4,399000000.0,14.26176609314,299000000.0,102.786238987632,374000000.0,19.7576058400056
198,26.7,6.3,27.06,1.0,385000000.0,15.006815981036,285000000.0,122.383799938176,360000000.0,20.2949246900769
