,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
364,3.82,6.18,26.7,3.6,467000000.0,8.0531624036289,367000000.0,58.955656883956905,442000000.0,17.0815975597713
366,3.82,6.18,26.82,3.2,455000000.0,9.6028989813582,355000000.0,63.6481389884522,430000000.0,17.861784272250198
367,3.82,6.18,26.82,3.3,458000000.0,9.27898777616,358000000.0,62.532761802695,433000000.0,17.616534570892497
368,3.82,6.18,26.82,3.4,461000000.0,8.93484134616,361000000.0,61.449353224877996,436000000.0,17.3458858610335
369,3.82,6.18,26.82,3.5,463000000.0,8.5782367501151,363000000.0,59.7820692741211,438000000.0,17.8081771536214
370,3.82,6.18,26.82,3.6,466000000.0,8.2302424852038,366000000.0,58.802391112998805,441000000.0,17.5278359132801
372,3.82,6.18,26.94,3.2,454000000.0,9.7624556938178,354000000.0,63.4238062602938,429000000.0,18.319266110576102
373,3.82,6.18,26.94,3.3,457000000.0,9.4406280560692,357000000.0,62.3256543767662,432000000.0,18.070918524442398
374,3.82,6.18,26.94,3.4,460000000.0,9.0975844136835,360000000.0,61.2563336987565,435000000.0,17.795388368292897
375,3.82,6.18,26.94,3.5,462000000.0,8.7529842366155,362000000.0,59.6415231194145,437000000.0,18.2722413963837
376,3.82,6.18,26.94,3.6,465000000.0,8.4052908336415,365000000.0,58.6703470164855,440000000.0,17.9847559632178
378,3.82,6.18,27.06,3.2,453000000.0,9.9206723360284,353000000.0,63.22671377348139,428000000.0,18.787066067338998
379,3.82,6.18,27.06,3.3,456000000.0,9.6008446884004,356000000.0,62.1440882668364,431000000.0,18.5357807242323
380,3.82,6.18,27.06,3.4,459000000.0,9.2588968674199,359000000.0,61.0874486464379,434000000.0,18.2556389260167
381,3.82,6.18,27.06,3.5,461000000.0,8.9252005347476,361000000.0,59.5205437969246,436000000.0,18.745764892976098
382,3.82,6.18,27.06,3.6,464000000.0,8.5782930917096,364000000.0,58.557434433873595,439000000.0,18.451952126187102
384,3.82,6.18,27.18,3.2,452000000.0,10.077815649208,352000000.0,63.054327060976,427000000.0,19.2650699106562
385,3.82,6.18,27.18,3.3,455000000.0,9.7599161226058,355000000.0,61.985770703374804,430000000.0,19.011013347907102
386,3.82,6.18,27.18,3.4,458000000.0,9.4190393967885,358000000.0,60.9405816137015,433000000.0,18.7265064159171
387,3.82,6.18,27.18,3.5,460000000.0,9.0949215139771,360000000.0,59.4172555252271,435000000.0,19.2284145930101
388,3.82,6.18,27.18,3.6,463000000.0,8.7492499061628,363000000.0,58.4618590361188,438000000.0,18.9290511175288
390,3.82,6.18,27.3,3.2,451000000.0,10.23411852167,351000000.0,62.904487481203,426000000.0,19.753147582999
391,3.82,6.18,27.3,3.3,454000000.0,9.9181070585127,354000000.0,61.848762789609694,429000000.0,19.496513049655498
392,3.82,6.18,27.3,3.4,456000000.0,9.581466333806,356000000.0,60.290854838379,431000000.0,19.993553069493
393,3.82,6.18,27.3,3.5,459000000.0,9.2621590698268,359000000.0,59.3300101698478,434000000.0,19.7198542010418
394,3.82,6.18,27.3,3.6,462000000.0,8.9181636931089,362000000.0,58.3820609940849,437000000.0,19.4157016696739
396,3.82,6.3,26.7,3.2,455000000.0,9.526004437566,355000000.0,63.281068035204,430000000.0,18.0585335349694
397,3.82,6.3,26.7,3.3,458000000.0,9.2064883181536,358000000.0,62.17814437608659,433000000.0,17.8241219718539
398,3.82,6.3,26.7,3.4,461000000.0,8.8675679112826,361000000.0,61.1070207524916,436000000.0,17.565128556055903
399,3.82,6.3,26.7,3.5,464000000.0,8.5101372984165,364000000.0,60.0648162259305,439000000.0,17.284177400314398
